SALDO sense ID,polarity label
kalligrafi..1,0
kalligrafisk..1,0
kallim..1,0
kallingar..1,0
kalljord..1,0
kallkälla..1,0
kallkällare..1,0
kallmangel..1,0
kallmangla..1,0
kallmanglande..1,0
kallmur..1,0
kallna..1,0
kallnande..1,0
kallnål..1,0
kallortstillägg..1,0
kallpermanent..1,0
kallprat..1,0
kallprata..1,0
kallpratande..1,0
kallpressa..1,0
kallpressande..1,0
kallpunkt..1,0
kallras..1,0
kallröka..1,0
kallröka..2,0
kallrökande..1,0
kallrökande..2,0
kallröra..1,0
kallrörande..1,0
kallsinne..1,-1
kallskuren..1,0
kallskuret..1,0
kallskål..1,0
kallskänk..1,0
kallskänka..1,0
kallsmida..1,0
kallsmidande..1,0
kallstart..1,0
kallstarta..1,0
kallsup..1,0
kallsvett..1,-1
kallsvettig..1,-1
kallsåg..1,0
kalluft..1,0
kalluftsfläkt..1,0
kalluftsläge..1,0
kallvalsa..1,0
kallvalsande..1,0
kallvatten..1,0
kallvattenräka..1,0
kallvåt..1,0
kalmarbo..1,0
kalmark..1,0
kalmera..1,1
kalmerande..1,1
kalmerbar..1,1
kalmerbarhet..1,1
kalmering..1,1
kalmuck..1,0
kalmuck..2,0
kalmuck..3,0
kalmuckisk..1,0
kalmus..1,0
kalna..1,0
kalnande..1,0
kalomel..1,0
kalops..1,0
kalori..1,0
kaloribehov..1,0
kaloribomb..1,0
kalorifattig..1,0
kalorifattighet..1,0
kaloriintag..1,0
kalorijakt..1,0
kalorimeter..1,0
kaloririk..1,0
kaloririkhet..1,0
kaloritabell..1,0
kalorivärde..1,0
kalott..1,0
kalott..2,0
kalsingar..1,0
kalsonger..1,0
kalspolad..1,0
kalstammig..1,0
kalufs..1,0
kaluv..1,0
kalvbräss..1,0
kalvbräss..2,0
kalvdans..1,0
kalvfrikassé..1,0
kalvfärdig..1,0
kalvhage..1,0
kalvill..1,0
kalvinism..1,0
kalvinist..1,0
kalvinistisk..1,0
kalvinsk..1,0
kalvjärpe..1,0
kalvko..1,0
kalvkyckling..1,0
kalvkyl..1,0
kalvkätte..1,0
kalvkött..1,0
kalvlägg..1,0
kalvläggsgryta..1,0
kalvningsfeber..1,-1
kalvningstid..1,0
kalvnjure..1,0
kalvost..1,0
kalvrullad..1,0
kalvskinn..1,0
kalvskinnsband..1,0
kalvstek..1,0
kalvställning..1,0
kalvsylta..1,0
kaläta..1,0
kalätande..1,0
kamaraderi..1,0
kamarilla..1,0
kamaxel..1,0
kambodjan..1,0
kambodjansk..1,0
kambodjanska..1,0
kambrik..1,0
kambrisk..1,0
kambrium..1,0
kambrosilur..1,0
kamé..1,1
kamel..1,0
kameldjur..1,0
kameleont..1,0
kameleontartad..1,0
kameleontisk..1,0
kameleontiskhet..1,0
kamelforskare..1,0
kamelforskning..1,0
kamelforskningsprojekt..1,0
kamelgarn..1,0
kamelherde..1,1
kamelhjord..1,0
kamelhår..1,0
kamelhårsfärgad..1,0
kamelia..1,0
kamelklocka..1,0
kamelmedicin..1,0
kamelmjölk..1,0
kamelopard..1,0
kamelpoesi..1,0
kamelritt..1,0
kamelsadel..1,0
kamelskötsel..1,0
kamelsäck..1,0
kameltå..1,0
kamelull..1,0
kamerajakt..1,0
kameral..1,0
kameraman..1,0
kameraobjektiv..1,0
kamerastativ..1,0
kameravinkel..1,0
kameraövervaka..1,0
kameraövervakande..1,0
kameraövervakning..1,0
kamerunare..1,0
kamerunsk..1,0
kamerunska..1,0
kamfer..1,0
kamferdoftande..1,0
kamferdroppar..1,0
kamferliniment..1,0
kamgarn..1,0
kamikazeuppdrag..1,-1
kamin..1,0
kamkofta..1,0
kamlott..1,0
kammanet..1,0
kammarammunition..1,0
kammardressyr..1,0
kammarduk..1,0
kammare..1,0
kammare..2,0
kammarfru..1,1
kammarherre..1,0
kammarjungfru..1,1
kammarjunkare..1,0
kammarkollegium..1,0
kammarlärd..1,0
kammarmusik..1,0
kammarmusikalisk..1,0
kammarmusiker..1,0
kammarorkester..1,0
kammarpiano..1,0
kammarskjutning..1,-1
kammarskrivare..1,0
kammarskruv..1,0
kammarspel..1,0
kammartjänare..1,1
kammaråklagare..1,0
kammussla..1,0
kamning..1,0
kamomill..1,0
kamomillte..1,0
kamouflage..1,0
kamouflagefärgad..1,0
kamouflagegrå..1,0
kamouflera..1,0
kamouflerande..1,0
kamouflerbar..1,0
kamouflerbarhet..1,0
kamouflering..1,0
kampanil..1,0
kampanja..1,0
kampanjande..1,0
kampanjjournalistik..1,0
kampanjning..1,0
kampanjrådgivare..1,1
kampanjräkning..1,0
kampanjstab..1,0
kampanjvinnare..1,1
kampegräs..1,0
kampera..1,0
kamperande..1,0
kampering..1,0
kampesch..1,0
kampeschträd..1,0
kamphund..1,0
kampintresserad..1,1
kampkonst..1,0
kampkonstkrets..1,0
kampkonstnärlighet..1,0
kampoduglighet..1,-1
kamporganisation..1,0
kamprydd..1,1
kampsport..1,0
kampsportare..1,0
kampsportsvärlden..1,0
kampsång..1,0
kampuchean..1,0
kampucheansk..1,0
kamratkrets..1,1
kamratkänsla..1,1
kamratlighet..1,1
kamratliv..1,1
kamratpåverkan..1,0
kamratpåverkning..1,0
kamrer..1,0
kamrermässig..1,0
kamtsjadal..1,0
kamull..1,0
kana..1,0
kana..2,0
kanadagås..1,0
kanadensare..1,0
kanadensare..2,0
kanadensisk..1,0
kanadensiska..1,0
kanadick..1,0
kanak..1,0
kanalbygge..1,0
kanalbåt..1,0
kanalchef..1,0
kanalisera..1,0
kanaliserande..1,0
kanaliserbar..1,0
kanaliserbarhet..1,0
kanalisering..1,0
kanaljeri..1,-1
kanalkrock..1,0
kanalljus..1,0
kanalsystem..1,0
kanalutbud..1,0
kanalväljare..1,0
kanalångare..1,0
kanande..1,0
kanané..1,0
kanapé..1,0
kanapé..2,0
kanariefrö..1,0
kanariefågel..1,0
kanariegräs..1,0
kanariegul..1,0
kandar..1,0
kandelaber..1,0
kandera..1,0
kanderande..1,0
kanderbar..1,0
kanderbarhet..1,0
kandering..1,0
kandi..1,0
kandidatexamen..1,0
kandidatland..1,0
kandidatlista..1,0
kandidatur..1,0
kandidera..1,0
kandiderande..1,0
kandiderbar..1,0
kandiderbarhet..1,0
kandidering..1,0
kandisocker..1,0
kanel..1,0
kanelbrun..1,0
kanelbulle..1,0
kanelbullsdoft..1,0
kanelfläta..1,0
kanellängd..1,0
kanelstång..1,0
kangas..1,0
kanik..1,0
kanin..1,0
kanindräkt..1,0
kaninhål..1,0
kaninhåla..1,0
kaninpuls..1,-1
kaninstor..1,0
kanister..1,0
kanna..1,0
kannbrosk..1,0
kannelera..1,0
kannelerande..1,0
kannelerbar..1,0
kannelerbarhet..1,0
kannelering..1,0
kannelyr..1,0
kannibal..1,0
kannibalgryta..1,0
kannibalistisk..1,-1
kannlock..1,0
kannstöpare..1,0
kannstöperi..1,0
kanonad..1,-1
kanonaffär..1,0
kanonbåt..1,0
kanonbåtsdiplomati..1,0
kanondån..1,0
kanoneld..1,-1
kanonerbjudande..1,1
kanonfotograf..1,0
kanonföda..1,0
kanongjuteri..1,0
kanongod..1,1
kanonisation..1,0
kanonisationsprocess..1,0
kanonisera..1,0
kanoniserande..1,0
kanoniserbar..1,0
kanoniserbarhet..1,0
kanonisering..1,0
kanoniseringsprocess..1,0
kanonisk..1,1
kanonjär..1,-1
kanonkula..1,-1
kanonköp..1,0
kanonlavett..1,0
kanonlock..1,0
kanonlopp..1,0
kanonlopp..2,0
kanonlucka..1,0
kanonport..1,0
kanonsalut..1,-1
kanonsalva..1,-1
kanonset..1,0
kanontorn..1,0
kanot..1,0
kanota..1,0
kanotande..1,0
kanotist..1,0
kanotklubb..1,0
kanotläger..1,0
kanotpaddling..1,0
kanotresa..1,0
kansler..1,0
kansli..1,0
kanslichef..1,0
kansliexamen..1,0
kanslihuset..1,0
kanslimässig..1,0
kansliråd..1,0
kanslisekreterare..1,0
kanslispråk..1,0
kanslist..1,0
kanslistil..1,0
kanslisvenska..1,0
kanta..1,0
kantabel..1,0
kantande..1,0
kantarell..1,0
kantarellsmörgås..1,0
kantarellstuvning..1,0
kantarellsås..1,0
kantat..1,0
kantband..1,0
kantbeslag..1,0
kantblomma..1,0
kantele..1,0
kanthugga..1,-1
kanthuggande..1,-1
kanthuggning..1,-1
kanthyvel..1,0
kanthyvla..1,0
kanthyvlande..1,0
kanthyvling..1,0
kantighet..1,0
kantighet..2,-1
kantin..1,0
kantklippa..1,0
kantklippande..1,0
kantklippning..1,0
kantlist..1,0
kantning..1,0
kantnål..1,0
kanton..1,0
kantonesisk..1,0
kantor..1,0
kantra..1,0
kantra..2,0
kantrad..1,0
kantrande..1,0
kantrande..2,0
kantrep..1,0
kantsten..1,0
kantstött..1,-1
kantstötthet..1,-1
kantsöm..1,0
kantvax..1,0
kantväxt..1,0
kanvas..1,0
kanvasband..1,0
kanvasduk..1,1
kanyl..1,0
kanzon..1,0
kanzonett..1,0
kaolin..1,0
kaosperiod..1,0
kaosteori..1,0
kaosväder..1,-1
kap..1,0
kap..2,0
kapa..1,0
kapa..2,-1
kapacitans..1,0
kapacitetsbrist..1,-1
kapacitetshöjning..1,0
kapacitetsutnyttjande..1,0
kapacitetsökning..1,0
kapande..1,0
kapande..2,-1
kaparbrev..1,1
kapardrama..1,-1
kapare..1,-1
kaparfartyg..1,0
kaparkapten..1,0
kapduva..1,0
kapellmästare..1,0
kaperi..1,-1
kapfår..1,0
kapillaritet..1,0
kapillarkärl..1,0
kapillarrör..1,0
kapillär..1,0
kapillärkraft..1,0
kapillärrör..1,0
kapitalavkastning..1,1
kapitalbehållning..1,1
kapitalbeskattning..1,0
kapitalbildning..1,0
kapitalbudget..1,0
kapitalexport..1,0
kapitalförlust..1,-1
kapitalförsäkring..1,0
kapitalinkomst..1,0
kapitalinkomstbeskattning..1,0
kapitalintensiv..1,0
kapitalinvestering..1,0
kapitalisera..1,0
kapitalisera..2,0
kapitaliserande..1,0
kapitaliserande..2,0
kapitaliserbar..1,0
kapitaliserbar..2,0
kapitaliserbarhet..1,0
kapitaliserbarhet..2,0
kapitalisering..1,0
kapitalisering..2,0
kapitalism..1,0
kapitalist..1,0
kapitalistisk..1,0
kapitalistkarikatyr..1,-1
kapitalistklass..1,0
kapitaliststat..1,0
kapitalkonto..1,0
kapitalmarknad..1,0
kapitalmässig..1,0
kapitalplacering..1,0
kapitalstark..1,1
kapitalstinn..1,1
kapitalstinnhet..1,1
kapitalvara..1,0
kapitalvinst..1,0
kapitalvärde..1,1
kapitelindelning..1,0
kapitelsal..1,0
kapitulation..1,-1
kapitulera..1,-1
kapitulerande..1,-1
kapitulering..1,-1
kapitäl..1,0
kapitäl..2,0
kapkrusbär..1,0
kaplan..1,0
kapmaskin..1,0
kapning..1,0
kapning..2,-1
kapningsförsök..1,0
kapock..1,0
kapott..1,0
kapp..1,0
kappa..1,0
kappa..2,0
kappas..1,0
kappe..1,0
kapphylla..1,0
kappköra..1,0
kappkörande..1,0
kappkörning..1,0
kapplöpare..1,0
kapplöpning..1,0
kapplöpningsbana..1,0
kapplöpningshäst..1,0
kapprak..1,0
kapprakhet..1,0
kappridning..1,0
kapprock..1,0
kapprodd..1,0
kapproddare..1,0
kapproddbåt..1,0
kapprum..1,0
kapprusta..1,0
kapprustande..1,0
kapprustning..1,0
kappsegla..1,0
kappseglande..1,0
kappseglare..1,0
kappsegling..1,0
kappseglingsbåt..1,0
kappsimning..1,0
kappsäck..1,0
kappvändning..1,-1
kappåkning..1,0
kapriciös..1,0
kaprifol..1,0
kaprifolium..1,0
kapriol..1,0
kapris..1,0
kapris..2,0
kapsejsa..1,0
kapsejsande..1,0
kapsel..1,0
kapselformig..1,0
kapskiva..1,0
kapsla..1,0
kapslande..1,0
kapsling..1,0
kapson..1,0
kapsyl..1,0
kapsylöppnare..1,0
kapsåg..1,0
kapten..1,0
kapten..2,0
kaptenlöjtnant..1,0
kapucin..1,0
kapucinapa..1,0
kapucinerkloster..1,0
kapucinorden..1,0
kapun..1,0
kapuschong..1,0
kaputt..1,-1
kapverdier..1,0
kapverdisk..1,0
kapverdiska..1,0
kapybara..1,0
kar..1,0
kara..1,0
kara..2,0
karabinjär..1,0
karaff..1,0
karaffin..1,0
karakolering..1,-1
karakterisera..1,0
karakteriserande..1,0
karakteriserbar..1,0
karakteriserbarhet..1,0
karakterisering..1,0
karakteristik..1,0
karakteristika..1,0
karakteristika..2,0
karakteristika..3,0
karakteristisk..1,0
karakterologi..1,0
karaktärsart..1,0
karaktärsbrist..1,-1
karaktärsdrag..1,0
karaktärsdrama..1,0
karaktärsfast..1,0
karaktärsfasthet..1,0
karaktärsfel..1,0
karaktärsfördjupning..1,0
karaktärslöshet..1,-1
karaktärsmässig..1,0
karaktärsmässig..2,0
karaktärsroll..1,0
karaktärsskildring..1,0
karaktärsskådespelare..1,0
karaktärsstyrka..1,1
karaktärssvag..1,-1
karaktärssvaghet..1,-1
karaktärsteckning..1,0
karaktärstyp..1,0
karaktärsvittne..1,0
karambolage..1,0
karambolera..1,0
karambolerande..1,0
karambolerbar..1,0
karambolerbarhet..1,0
karambolering..1,0
karamboll..1,0
karamell..1,1
karamellfabrik..1,0
karamellfärg..1,0
karamellfärgad..1,0
karamellpudding..1,0
karamellsås..1,0
karande..1,0
karantän..1,0
karantänsflagg..1,0
karaoke..1,0
karat..1,0
karat..2,0
karate..1,0
karaterad..1,0
karatering..1,0
karatespark..1,0
karateteknisk..1,0
karathalt..1,0
karatstämpel..1,0
karavan..1,0
karavanhandel..1,0
karavanled..1,0
karavanseraj..1,0
karavanväg..1,0
karavell..1,0
karbad..1,0
karbamid..1,0
karbas..1,-1
karbid..1,0
karbidlampa..1,0
karbin..1,0
karbinhake..1,0
karbol..1,0
karbolsyra..1,0
karbon..1,0
karbonat..1,0
karbonatjon..1,0
karbonatsmältecell..1,0
karbonisera..1,0
karboniserande..1,0
karboniserbar..1,0
karboniserbarhet..1,0
karbonisering..1,0
karbonkopia..1,0
karbonpapper..1,0
karbonsyra..1,0
karbonsystemet..1,0
karborundum..1,0
karborundumduk..1,0
karboxylsyra..1,0
karbunkel..1,0
karbunkel..2,1
karburator..1,0
karburatorsprit..1,-1
karcinogen..1,0
karcinogen..2,0
karcinom..1,-1
karda..1,0
karda..2,0
karda..3,0
kardan..1,0
kardanaxel..1,0
kardande..1,0
kardanknut..1,0
kardansk..1,0
kardanupphängning..1,0
kardborrband..1,0
kardborre..1,0
kardborreknäppning..1,0
kardborrfäste..1,0
kardborrliknande..1,0
kardel..1,0
kardemumma..1,0
kardgarn..1,0
kardinal..1,0
kardinal..2,0
kardinalbiskop..1,0
kardinaldygd..1,1
kardinalsats..1,0
kardinalstreck..1,0
kardinalsynd..1,-1
kardinaltal..1,0
kardiograf..1,0
kardiogram..1,0
kardiolog..1,0
kardiologi..1,0
kardiomyopati..1,-1
kardiovaskulär..1,0
kardnubb..1,0
karduan..1,0
kardull..1,0
karel..1,0
karelare..1,0
karelsk..1,0
karelska..1,0
karelska..2,0
karens..1,0
karensdag..1,0
karenstid..1,0
karess..1,0
karet..1,0
kareta..1,0
karg..1,0
karghet..1,0
karibisk..1,0
karies..1,-1
karikatyrartad..1,-1
karikatyrbild..1,0
karikatyrmålning..1,0
karikatyrmässig..1,-1
karikatyrtecknare..1,0
karikatyrteckning..1,0
karikerbar..1,-1
karikerbarhet..1,-1
karikering..1,-1
karismasignal..1,0
karismatisk..1,1
karkas..1,0
karlakarl..1,0
karlaktig..1,0
karlaktighet..1,0
karlansikte..1,0
karlatag..1,0
karlavulen..1,0
karlavulenhet..1,0
karldagsverke..1,0
karled..1,0
karlgalen..1,1
karlgalenhet..1,1
karljohan..1,0
karljohanssoffa..1,0
karljohansstil..1,0
karljohanssvamp..1,0
karlsbaderbröd..1,0
karlsbadersalt..1,0
karlslok..1,0
karlstadsbo..1,0
karltokig..1,1
karltokighet..1,1
karltorka..1,-1
karltycke..1,1
karm..1,0
karm..2,0
karmelit..1,0
karmelitorden..1,0
karmin..1,0
karminröd..1,0
karminsyra..1,0
karmosin..1,0
karmosinröd..1,0
karmskruv..1,0
karmstol..1,0
karnap..1,0
karnation..1,0
karneol..1,1
karneval..1,1
karnis..1,0
karnivor..1,0
karolin..1,0
karolin..2,0
karoling..1,0
karolingisk..1,0
karolinsk..1,0
kaross..1,0
kaross..2,0
karosseri..1,0
karotin..1,0
karott..1,0
karott..2,0
karottunderlägg..1,1
karp..1,0
karpaltunnelsyndrom..1,0
karpfisk..1,0
karré..1,0
karriärdiplomat..1,0
karriärförsäkring..1,0
karriärism..1,1
karriäristisk..1,1
karriärlysten..1,1
karriärlystenhet..1,1
karriärlystnad..1,1
karriärmässig..1,1
karriärplanering..1,0
karriärstege..1,0
karriärtips..1,0
karriärväg..1,0
karriärväxla..1,0
karriärväxlande..1,0
karriärväxling..1,0
karronad..1,-1
karsk..1,1
karskhet..1,1
karst..1,1
karstbildning..1,1
kart..1,1
kartagisk..1,0
kartanteckning..1,0
kartbild..1,0
kartbok..1,0
kartell..1,0
kartellbildning..1,0
kartellmässig..1,0
kartera..1,0
karterande..1,0
karterbar..1,0
karterbarhet..1,0
kartering..1,0
kartesch..1,-1
karteschkula..1,-1
kartig..1,1
kartighet..1,1
kartlampa..1,0
kartlägga..1,0
kartlägga..2,0
kartläggande..1,0
kartläggning..1,0
kartläsare..1,0
kartläsarlampa..1,0
kartläsning..1,0
kartmätare..1,0
kartnagel..1,0
kartograf..1,0
kartografi..1,0
kartografisk..1,0
kartong..1,0
kartong..2,0
kartongblad..1,0
kartongbruk..1,0
kartonist..1,0
kartonnage..1,0
kartonnera..1,0
kartonnerande..1,0
kartonnerbar..1,0
kartonnerbarhet..1,0
kartonnering..1,0
kartotek..1,0
kartotekslåda..1,0
kartprojektion..1,0
kartritare..1,0
kartritartradition..1,0
kartspecial..1,0
karttecken..1,0
kartusch..1,0
kartusch..2,0
kartusian..1,0
kartusianorden..1,0
karusell..1,0
karusell..2,0
karusellhäst..1,0
karusellåkning..1,0
karva..1,0
karvande..1,0
karvsnitt..1,1
karvstock..1,0
karyatid..1,1
kasa..1,0
kasack..1,0
kasande..1,0
kaschmir..1,0
kaschmirsjal..1,0
kaschmirtröja..1,0
kase..1,0
kasein..1,0
kasematt..1,1
kasern..1,0
kasernförbud..1,-1
kaserngård..1,0
kasino..1,0
kasino..2,0
kasjub..1,0
kask..1,1
kask..2,-1
kaskad..1,0
kaskadkoppla..1,0
kaskadkopplande..1,0
kaskadkoppling..1,0
kaskelot..1,0
kaskett..1,0
kasko..1,1
kaskoförsäkring..1,0
kasper..1,0
kasperdocka..1,0
kasperteater..1,0
kassaaffär..1,0
kassaapparat..1,0
kassabalans..1,0
kassabehållning..1,1
kassabok..1,0
kassabrist..1,-1
kassadirektör..1,0
kassaförvaltare..1,0
kassakista..1,0
kassaklirr..1,0
kassako..1,0
kassakontor..1,0
kassakontrollapparat..1,0
kassakreditiv..1,-1
kassakvitto..1,0
kassakö..1,0
kassaköp..1,0
kassalåda..1,0
kassamässig..1,0
kassandrarop..1,-1
kassapjäs..1,0
kassarabatt..1,0
kassareserv..1,0
kassaskrin..1,0
kassaskåp..1,0
kassaskåpssprängare..1,1
kassationsdomstol..1,0
kassava..1,0
kassavalv..1,0
kassera_in..1,1
kassett..1,1
kassett..2,0
kassett..3,0
kassettband..1,1
kassettbandspelare..1,1
kassettdäck..1,1
kassettradio..1,0
kasshet..1,-1
kassler..1,0
kassun..1,0
kassunsjuka..1,-1
kassör..1,0
kassörska..1,0
kast..1,0
kast..2,0
kast..3,0
kast..4,0
kast..5,0
kast..6,0
kastal..1,0
kastanj..1,0
kastanj..2,0
kastanjebrun..1,0
kastanjeträd..1,0
kastanjett..1,0
kastbana..1,0
kastblock..1,0
kastby..1,0
kastbyte..1,0
kasteld..1,-1
kastell..1,1
kastell..2,0
kastellan..1,0
kastilian..1,0
kastilianare..1,0
kastiliansk..1,0
kastilianska..1,0
kastilianska..2,0
kastiljanska..1,0
kastindelning..1,0
kastlös..1,0
kastlöshet..1,0
kastmaskin..1,-1
kastmärke..1,0
kastning..1,0
kastning..2,0
kastning..3,-1
kastning..4,0
kastor..1,0
kastpjäs..1,0
kastrat..1,0
kastratsång..1,0
kastratsångare..1,0
kastrull..1,0
kastsjuka..1,-1
kastskydd..1,1
kastspjut..1,0
kastspö..1,0
kaststygn..1,0
kastsystem..1,0
kastsöm..1,0
kastträ..1,0
kastvapen..1,0
kastvind..1,0
kastväsen..1,0
kasuar..1,0
kasuistik..1,0
kasuistik..2,0
kasus..1,0
kasus..2,-1
kasusanvändning..1,0
kasuslära..1,0
kasusspråk..1,0
kat..1,1
katabatisk..1,0
katadrom..1,0
katafalk..1,0
kataforisk..1,0
katakomb..1,0
katakres..1,-1
katalan..1,0
katalansk..1,0
katalanska..1,0
katalanska..2,0
katalektisk..1,0
katalepsi..1,0
kataleptisk..1,0
katalog..1,0
katalogföretag..1,0
katalogisera..1,0
katalogiserande..1,0
katalogiserbar..1,0
katalogiserbarhet..1,0
katalogisering..1,0
kataloglåda..1,0
katalognummer..1,0
katalogpris..1,0
katalys..1,0
katalysator..1,0
katalysera..1,0
katalyserande..1,0
katalyserbar..1,0
katalyserbarhet..1,0
katalysering..1,0
katalytisk..1,0
katamaran..1,0
katapult..1,0
katapultstol..1,0
katarakt..1,0
katarakt..2,-1
katarr..1,-1
katastrofdrabbad..1,-1
katastroffilm..1,0
katastrofhantering..1,0
katastrofhanteringsmyndighet..1,0
katastrofkänsla..1,0
katastroflarm..1,-1
katastrofläge..1,-1
katastrofsceneri..1,0
katastrofsituation..1,-1
katastrofteori..1,0
katastroftillstånd..1,-1
katastrofval..1,0
katatoni..1,-1
kateder..1,0
katedersocialism..1,0
katedersocialistisk..1,0
katederundervisning..1,0
katedral..1,0
katedralbygge..1,0
katedralsklocka..1,0
katedralskola..1,0
kategoriklyvning..1,0
kategorisera..1,0
kategoriserande..1,0
kategoriserbar..1,0
kategoriserbarhet..1,0
kategorisering..1,0
kategoriseringsarbete..1,0
kategorisk..1,0
katekes..1,0
katekesstycke..1,0
kateket..1,0
kateketisk..1,0
katet..1,0
kateter..1,0
katetrisera..1,0
katetriserande..1,0
katetriserbar..1,0
katetriserbarhet..1,0
katetrisering..1,0
katharsis..1,1
katharsiseffekt..1,0
katig..1,1
katighet..1,1
katjon..1,0
katod..1,0
katodstråle..1,0
katodstrålerör..1,0
katolicism..1,0
katolik..1,0
katolsk..1,0
katrinplommon..1,0
katsa..1,0
katsenjammer..1,0
katt..1,0
katt..2,-1
katta..1,0
katta..2,0
kattaktig..1,0
kattaktighet..1,0
kattande..1,0
kattass..1,0
kattblick..1,0
kattdjur..1,0
katten..1,0
kattfisk..1,0
kattfot..1,0
kattgina..1,0
kattguld..1,0
katthår..1,0
kattlik..1,0
kattlik..2,-1
kattlucka..1,0
kattmat..1,0
kattmynta..1,0
kattoalett..1,0
kattost..1,0
kattpensionat..1,0
kattpest..1,-1
kattras..1,0
kattrygg..1,0
kattsand..1,0
kattsilver..1,0
kattuggla..1,0
kattun..1,0
kattunge..1,0
kattvind..1,0
kattöga..1,0
kattöga..2,1
kattöga..3,0
Katynmassaker..1,-1
kaukasier..1,0
kaukasisk..1,0
kaukasiska..1,0
kauri..1,0
kauri..2,0
kaus..1,0
kausal..1,0
kausalförhållande..1,0
kausalitet..1,0
kausalsammanhang..1,0
kausalsats..1,0
kausativ..1,0
kaustik..1,-1
kaustika..1,0
kauterisera..1,-1
kauteriserande..1,-1
kauteriserbar..1,-1
kauteriserbarhet..1,-1
kauterisering..1,-1
kaution..1,1
kautschuk..1,0
kautschukparagraf..1,0
kautschukträd..1,0
kava..1,0
kavaj..1,0
kavajficka..1,0
kavajkrage..1,0
kavajslag..1,0
kavalett..1,0
kavalett..2,0
kavaljer..1,0
kavaljersflygel..1,0
kavalkad..1,0
kavall..1,0
kavalleri..1,0
kavallerianfall..1,-1
kavalleribyxor..1,0
kavallerichock..1,0
kavalleriofficer..1,0
kavallerist..1,0
kavalleritrupp..1,0
kavande..1,0
kavat..1,1
kavel..1,0
kavel..2,0
kavel..3,0
kavel..4,0
kavelbro..1,0
kavelbro..2,0
kaveldun..1,0
kavern..1,-1
kaviar..1,0
kavitation..1,0
kavitet..1,0
kavitetsdjur..1,0
kavla..1,0
kavla..2,0
kavlande..1,0
kavlande..2,0
kavling..1,0
kavring..1,0
kaxe..1,-1
kazak..1,0
kazakisk..1,0
kazakiska..1,0
kazakiska..2,0
kazoo..1,0
kebab..1,0
kebabstånd..1,0
ked..1,0
kediv..1,0
kedja..1,0
kedja..2,-1
kedja_fast..1,-1
kedjande..1,-1
kedjeblock..1,0
kedjebrev..1,0
kedjebroms..1,0
kedjebråk..1,0
kedjeformad..1,0
kedjeföring..1,0
kedjehjul..1,0
kedjehus..1,0
kedjelyftblock..1,0
kedjemolekyl..1,0
kedjereaktion..1,0
kedjeröka..1,0
kedjerökande..1,0
kedjeskydd..1,1
kedjespänning..1,0
kedjestygn..1,0
kedjesåg..1,0
kedjesöm..1,0
kedjeväxel..1,0
keff..1,-1
kefir..1,0
kejsardöme..1,0
kejsare..1,0
kejsarhär..1,0
kejsarinna..1,0
kejsarkrona..1,0
kejsarkrona..2,0
kejsarlik..1,0
kejsarlikhet..1,0
kejsarpingvin..1,0
kejsarsnitt..1,0
kejsarstil..1,0
kejsartron..1,0
kejsarörn..1,0
kejserlig..1,0
kejserlighet..1,0
kel..1,0
kela..1,0
kelande..1,0
kelen..1,0
kelenhet..1,0
kelig..1,0
kelighet..1,0
kelim..1,0
kelp..1,0
kelsjuk..1,0
kelsjukhet..1,0
kelt..1,0
keltisk..1,0
keltiska..1,0
keltiska..2,0
kelvin..1,0
kem..1,1
kemi..1,0
kemibok..1,0
kemigrafi..1,0
kemiindustri..1,0
kemikalier..1,0
kemikum..1,0
kemilärare..1,0
kemiprofessor..1,0
kemisamhälle..1,0
kemist..1,0
kemiteknik..1,0
kemomat..1,0
kemoterapi..1,0
kemtvätt..1,1
kendo..1,0
kennel..1,0
kenning..1,0
kenozoikum..1,0
kenyan..1,0
kenyansk..1,0
kenyanska..1,0
keps..1,0
keram..1,0
keramik..1,0
keramik..2,0
keramiker..1,0
keramikform..1,0
keramikkruka..1,0
keramiklampa..1,0
keramikskärva..1,0
keramiktomte..1,0
keramisk..1,0
keratin..1,0
kerub..1,0
kerubansikte..1,0
kesa..1,0
kesande..1,0
kesella..1,0
kesning..1,0
keso..1,0
ketch..1,0
ketchup..1,0
kevlar..1,0
kex..1,0
khakigrön..1,0
khanat..1,0
khmer..1,0
kiasm..1,0
kibbutz..1,0
kick..1,0
kick..2,0
kick..3,1
kicka..1,0
kicka..3,0
kickande..1,0
kick-off..1,0
kickstart..1,0
kid..1,0
kid..2,0
kidnappa..1,-1
kidnappande..1,-1
kidnappare..1,-1
kidnappningsförsök..1,0
kidnappningshistoria..1,0
kids..1,0
kika..1,0
kikande..1,0
kikare..1,0
kikarlins..1,0
kikarsikte..1,0
kikhosta..1,-1
kikhål..1,0
kikkran..1,0
kikna..1,0
kiknande..1,0
kikärt..1,0
kikärtsbulle..1,0
kil..1,0
kila..1,0
kila..2,0
kilande..1,0
kilande..2,0
kilben..1,0
kilformig..1,0
kilhäl..1,0
kiliasm..1,0
kilklack..1,0
kilklacksko..1,0
killande..1,0
killerinstinkt..1,-1
killespel..1,0
killig..1,0
killighet..1,0
killing..1,0
killkompis..1,1
killkärlek..1,1
kilogrammeter..1,0
kilometerhög..1,0
kilometerlång..1,0
kilometerskatt..1,0
kilometerstor..1,0
kilometertjock..1,0
kilopond..1,0
kilopondmeter..1,0
kilopris..1,0
kiloton..1,0
kilowatt..1,0
kilram..1,0
kilrem..1,0
